"STATION","NAME","DATE","AWND","AWND_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT16","WT16_ATTRIBUTES"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-07-02","0.7",",,W","0.0",",,X,2400",,,"25.6",",,X","16.7",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-07-03","0.9",",,W","0.0",",,X,2400",,,"24.4",",,W","17.2",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-07-04","0.5",",,W","0.0",",,W,2400",,,"22.8",",,W","16.7",",,W",,,,,,,,,"    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-07-05","0.5",",,W","0.0",",,X,2400",,,"23.3",",,X","16.7",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-07-06","0.9",",,W","0.0",",,X,2400",,,"24.4",",,X","16.1",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-07-07","0.5",",,W","0.0",",,X,2400",,,"23.3",",,X","14.4",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-07-08","0.7",",,W","0.0",",,X,2400",,,"24.4",",,X","13.9",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-07-09","0.5",",,W","0.0",",,X,2400",,,"27.8",",,X","15.0",",,X","    1",",,W",,,,,,,,,,,"    1",",,X",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-07-10","0.6",",,W","0.0",",,X,2400",,,"29.4",",,X","17.2",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-07-11","0.6",",,W","0.0",",,X,2400",,,"30.6",",,X","16.7",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-07-12","0.5",",,W","0.3",",,X,2400",,,"26.7",",,X","17.8",",,X",,,,,,,,,"    1",",,X",,,,,"    1",",,X"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-07-13","0.4",",,W","0.0","T,,X,2400",,,"29.4",",,X","18.3",",,X",,,,,,,,,"    1",",,X",,,,,"    1",",,X"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-07-14","0.5",",,W","0.0",",,X,2400",,,"28.3",",,X","16.1",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-07-15","1.0",",,W","0.0",",,X,2400",,,"26.1",",,X","17.2",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-07-16","0.7",",,W","0.0",",,X,2400",,,"23.9",",,X","16.7",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-07-17","0.7",",,W","0.0",",,X,2400",,,"25.0",",,X","16.7",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-07-18","0.5",",,W","0.0","T,,X,2400",,,"26.1",",,X","16.1",",,X",,,,,,,,,,,,,,,"    1",",,X"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-07-19","0.7",",,W","0.0",",,X,2400",,,"33.3",",,X","18.9",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-07-20","0.5",",,W","0.0",",,X,2400",,,"30.0",",,X","18.3",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-07-21","0.6",",,W","0.0",",,X,2400",,,"28.3",",,X","17.8",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-07-22","0.5",",,W","0.0",",,X,2400",,,"26.7",",,X","17.2",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-07-23","0.6",",,W","0.0",",,X,2400",,,"25.0",",,X","15.6",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-07-24","0.6",",,W","0.0",",,X,2400",,,"25.6",",,X","15.6",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-07-25","0.8",",,W","0.0",",,X,2400",,,"25.6",",,X","15.6",",,X","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-07-26","0.6",",,W","0.0",",,X,2400",,,"24.4",",,X","15.6",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-07-27","0.7",",,W","0.0",",,X,2400",,,"25.0",",,X","15.6",",,X",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-07-28","0.6",",,W","0.0",",,X,2400",,,"26.1",",,X","15.0",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-07-29","0.9",",,W","0.0",",,X,2400",,,"26.1",",,X","15.6",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-07-30","0.7",",,W","0.0",",,X,2400",,,"26.1",",,X","16.7",",,X","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-07-31","0.3",",,W","0.0",",,X,2400",,,"27.8",",,X","16.7",",,X","    1",",,W",,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-08-01","0.9",",,X","0.0",",,X,2400",,,"26.7",",,X","17.2",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-08-02","0.6",",,X","0.0",",,X,2400",,,"27.8",",,X","16.1",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-08-03","0.4",",,X","0.0",",,X,2400",,,"25.6",",,X","17.2",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-08-04","0.7",",,X","0.0",",,X,2400",,,"26.1",",,X","17.2",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-08-05","0.6",",,X","0.0",",,X,2400",,,"26.1",",,X","16.7",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-08-06","0.6",",,X","0.0",",,X,2400",,,"30.0",",,X","18.3",",,X","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-08-07","0.5",",,X","0.0",",,X,2400",,,"32.8",",,X","19.4",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-08-08","0.5",",,X","0.0",",,X,2400",,,"31.7",",,X","20.0",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-08-09","0.7",",,X","0.0",",,X,2400",,,"32.2",",,X","20.0",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-08-10","0.7",",,X","0.0",",,X,2400",,,"31.7",",,X","19.4",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-08-11","0.4",",,X","0.0",",,X,2400",,,"33.3",",,X","21.1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-08-12","0.6",",,X","0.0",",,X,2400",,,"33.3",",,X","21.7",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-08-13","0.7",",,X","0.0",",,X,2400",,,"32.2",",,X","20.6",",,X",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-08-14","0.6",",,X","0.0",",,X,2400",,,"31.1",",,X","20.0",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-08-15","0.5",",,X","0.0",",,X,2400",,,"28.9",",,X","18.9",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-08-16","0.5",",,X","0.0",",,X,2400",,,"31.7",",,X","18.9",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-08-17","0.6",",,X","0.0",",,X,2400",,,"33.9",",,X","21.1",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-08-18","0.6",",,X","0.0",",,X,2400",,,"34.4",",,X","21.7",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-08-19","0.5",",,X","0.0",",,X,2400",,,"32.8",",,X","21.7",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-08-20","0.5",",,X","0.0",",,X,2400",,,"32.2",",,X","21.1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-08-21","0.6",",,X","0.0",",,X,2400",,,"30.0",",,X","20.6",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-08-22","0.8",",,X","0.0",",,X,2400",,,"28.3",",,X","18.9",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-08-23","0.6",",,X","0.0",",,X,2400",,,"26.1",",,X","18.9",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-08-24","0.7",",,X","0.0",",,X,2400",,,"27.8",",,X","18.9",",,X",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-08-25","0.8",",,X","0.0",",,X,2400",,,"25.0",",,X","18.3",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-08-26","0.8",",,X","0.0",",,X,2400",,,"26.1",",,X","17.8",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-08-27","0.7",",,X","0.0",",,X,2400",,,"30.0",",,X","16.1",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-08-28","0.6",",,X","0.0",",,X,2400",,,"32.2",",,X","19.4",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-08-29","0.5",",,X","0.0",",,X,2400",,,"33.3",",,X","22.2",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-08-30","0.4",",,X","0.0",",,X,2400",,,"32.2",",,X","21.7",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-08-31","0.4",",,X","0.0",",,X,2400",,,"30.0",",,X","20.0",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-09-01","0.5",",,X","0.0",",,X,2400",,,"31.1",",,X","17.2",",,X",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-09-02","0.6",",,X","0.0",",,X,2400",,,"30.6",",,X","16.1",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-09-03","0.4",",,X","0.0",",,X,2400",,,"29.4",",,X","17.2",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-09-04","0.5",",,X","0.0",",,X,2400",,,"32.8",",,X","18.3",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-09-05","0.4",",,X","0.0","T,,X,2400",,,"28.9",",,X","20.6",",,X",,,,,,,,,,,,,,,"    1",",,X"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-09-06","0.9",",,X","0.0",",,X,2400",,,"31.1",",,X","20.0",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-09-07","0.8",",,X","0.0",",,X,2400",,,"28.9",",,X","20.6",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-09-08","0.3",",,X","0.0",",,X,2400",,,"31.1",",,X","19.4",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-09-09","0.6",",,X","0.0",",,Z,2400",,,"32.2",",,X","20.6",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-09-10","0.4",",,X","0.0",",,X,2400",,,"31.7",",,X","22.8",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-09-11","0.5",",,X","0.0",",,X,2400",,,"26.7",",,X","20.0",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-09-12","0.8",",,X","0.0",",,X,2400",,,"26.7",",,X","19.4",",,X",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-09-13","0.4",",,X","0.0",",,X,2400",,,"27.8",",,X","19.4",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-09-14","0.5",",,X","0.0",",,X,2400",,,"37.8",",,X","19.4",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-09-15","0.9",",,X","0.0",",,X,2400",,,"39.4",",,X","22.2",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-09-16","0.3",",,X","0.0",",,X,2400",,,"31.1",",,X","20.6",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-09-17","0.3",",,X","0.0",",,X,2400",,,"27.8",",,X","18.3",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-09-18","0.4",",,X","0.0",",,X,2400",,,"28.3",",,X","17.2",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-09-19","0.5",",,X","0.0",",,X,2400",,,"28.3",",,X","17.8",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-09-20","0.5",",,X","0.0",",,X,2400",,,"31.7",",,X","18.3",",,X",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-09-21","0.4",",,X","0.0",",,X,2400",,,"32.8",",,X","19.4",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-09-22","0.5",",,X","0.0",",,X,2400",,,"32.2",",,X","20.0",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-09-23","0.4",",,X","0.0",",,X,2400",,,"34.4",",,X","19.4",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-09-24","0.7",",,X","0.0",",,X,2400",,,"28.9",",,X","17.8",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-09-25","0.4",",,X","0.0",",,X,2400",,,"26.1",",,X","16.1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-09-26","0.4",",,X","0.0",",,X,2400",,,"25.6",",,X","16.7",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-09-27","0.5",",,X","0.0",",,X,2400",,,"26.7",",,X","16.7",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-09-28","0.5",",,X","0.0",",,X,2400",,,"28.9",",,X","17.2",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-09-29","0.4",",,X","0.0",",,X,2400",,,"29.4",",,X","17.8",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-09-30","0.4",",,X","0.0",",,X,2400",,,"33.9",",,X","17.8",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-10-01","0.6",",,W","0.0",",,X,2400",,,"35.0",",,X","18.9",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-10-02","0.3",",,X","0.0",",,X,2400",,,"33.9",",,X","20.0",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-10-03","0.3",",,X","0.0",",,X,2400",,,"28.3",",,X","17.2",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-10-04","0.5",",,X","0.0",",,X,2400",,,"24.4",",,X","16.7",",,X","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-10-05","0.3",",,X","0.0",",,X,2400",,,"25.0",",,X","16.7",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-10-06","0.2",",,X","0.0",",,X,2400",,,"26.1",",,X","16.7",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-10-07","0.4",",,X","0.0",",,X,2400",,,"26.7",",,X","17.2",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-10-08","0.9",",,X","0.0",",,X,2400",,,"25.0",",,X","17.2",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-10-09","0.7",",,X","0.0",",,X,2400",,,"24.4",",,X","17.2",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-10-10","1.0",",,X","0.0",",,X,2400",,,"23.9",",,X","15.6",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-10-11","0.6",",,X","0.3",",,X,2400",,,"23.9",",,X","14.4",",,X",,,,,,,,,,,,,,,"    1",",,X"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-10-12","0.7",",,X","0.0",",,X,2400",,,"22.2",",,X","12.8",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-10-13","0.3",",,X","0.0",",,X,2400",,,"25.0",",,X","13.9",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-10-14",,,"0.0",",,X,2400",,,"33.3",",,X","15.0",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-10-15",,,"0.0",",,X,2400",,,"33.9",",,X","18.3",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-10-16","0.4",",,X","0.0",",,X,2400",,,"32.8",",,X","16.7",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-10-17","0.0",",,X","0.0",",,X,2400",,,"36.1",",,X","17.8",",,X",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-10-18","0.9",",,X","0.0",",,X,2400",,,"27.2",",,X","19.4",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-10-19","0.4",",,X","0.0",",,X,2400",,,"26.1",",,X","17.8",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-10-20","0.8",",,X","0.0","T,,X,2400",,,"22.8",",,X","18.3",",,X",,,,,,,,,"    1",",,W",,,,,"    1",",,X"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-10-21","0.8",",,X","0.0",",,X,2400",,,"23.3",",,X","17.8",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-10-22","0.7",",,X","0.0",",,X,2400",,,"22.2",",,X","17.2",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-10-23","0.1",",,X","0.3",",,X,2400",,,"21.7",",,X","15.6",",,X","    1",",,W",,,,,,,,,,,"    1",",,X","    1",",,X"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-10-24","1.3",",,X","0.0",",,X,2400",,,"23.9",",,X","13.9",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-10-25","1.2",",,X","0.0",",,X,2400",,,"29.4",",,X","16.7",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-10-26","0.0",",,X","0.0",",,X,2400",,,"30.0",",,X","14.4",",,X",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-10-27","0.2",",,X","0.0",",,X,2400",,,"32.8",",,X","15.0",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-10-28","0.3",",,X","0.0",",,X,2400",,,"31.7",",,X","14.4",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-10-29","0.3",",,X","0.0",",,X,2400",,,"28.9",",,X","13.9",",,X","    1",",,X",,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-10-30","0.5",",,X","0.0",",,X,2400",,,"24.4",",,X","12.2",",,X","    1",",,X",,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-10-31","0.2",",,X","0.0",",,X,2400",,,"21.7",",,X","13.9",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-11-01","0.3",",,X","0.0",",,X,2400",,,"21.1",",,X","13.3",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-11-02","0.5",",,X","0.0",",,X,2400",,,"21.7",",,X","14.4",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-11-03","0.3",",,X","0.0",",,X,2400",,,"25.0",",,X","12.2",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-11-04","0.4",",,X","0.0",",,X,2400",,,"32.2",",,X","12.2",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-11-05","0.5",",,X","0.0",",,X,2400",,,"34.4",",,X","15.0",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-11-06","0.0",",,X","0.0",",,X,2400",,,"28.9",",,X","14.4",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-11-07","0.3",",,X","0.0",",,X,2400",,,"21.7",",,X","15.0",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-11-08","0.5",",,X","0.3",",,X,2400",,,"20.0",",,X","15.0",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X","    1",",,X"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-11-09","1.3",",,X","0.0",",,X,2400",,,"18.3",",,X","10.6",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-11-10","1.6",",,X","0.0",",,X,2400",,,"17.8",",,X","7.2",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-11-11","0.5",",,X","0.0",",,X,2400",,,"19.4",",,X","6.7",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-11-12","0.4",",,X","0.0",",,X,2400",,,"23.3",",,X","6.1",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-11-13","0.7",",,X","0.0",",,X,2400",,,"28.9",",,X","11.1",",,X",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-11-14","0.4",",,X","0.0",",,X,2400",,,"26.7",",,X","11.7",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-11-15","0.4",",,X","0.3",",,X,2400",,,"20.0",",,X","12.2",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X","    1",",,X"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-11-16","0.4",",,X","0.8",",,X,2400",,,"21.7",",,X","13.3",",,X",,,,,,,,,,,,,,,"    1",",,X"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-11-17","1.4",",,X","7.1",",,X,2400",,,"20.0",",,X","15.6",",,X",,,,,,,,,,,,,"    1",",,X","    1",",,X"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-11-18","0.3",",,X","0.0",",,X,2400",,,"21.1",",,X","13.9",",,X","    1",",,W",,,,,,,,,,,"    1",",,X",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-11-19","0.3",",,X","0.0",",,X,2400",,,"21.1",",,X","11.7",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-11-20","0.4",",,X","0.0",",,X,2400",,,"22.2",",,X","10.0",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2012-11-21","0.1",",,X","0.0",",,X,2400",,,"20.6",",,X","10.6",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
