"STATION","NAME","DATE","TAVG"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-01-04","63"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-01-05","64"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-01-06","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-01-07","72"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-01-08","61"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-01-09","59"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-01-10","56"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-01-11","56"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-01-12","55"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-01-13","54"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-01-14","55"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-01-15","61"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-01-16","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-01-17","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-01-18","62"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-01-19","59"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-01-20","60"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-01-21","59"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-01-22","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-01-23","62"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-01-24","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-01-25","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-01-26","71"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-01-27","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-01-28","59"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-01-29","60"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-01-30","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-01-31","74"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-02-01","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-02-02","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-02-03","60"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-02-04","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-02-05","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-02-06","55"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-02-07","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-02-08","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-02-09","56"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-02-10","61"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-02-11","56"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-02-12","59"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-02-13","60"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-02-14","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-02-15","59"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-02-16","59"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-02-17","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-02-18","57"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-02-19","55"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-02-20","63"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-02-21","59"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-02-22","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-02-23","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-02-24","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-02-25","55"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-02-26","56"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-02-27","55"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-02-28","55"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-03-01","55"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-03-02","56"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-03-03","54"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-03-04","54"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-03-05","54"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-03-06","55"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-03-07","55"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-03-08","56"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-03-09","56"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-03-10","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-03-11","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-03-12","61"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-03-13","61"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-03-14","61"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-03-15","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-03-16","59"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-03-17","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-03-18","63"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-03-19","57"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-03-20","57"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-03-21","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-03-22","61"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-03-23","56"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-03-24","59"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-03-25","57"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-03-26","63"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-03-27","71"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-03-28","64"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-03-29","64"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-03-30","72"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-03-31","71"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-04-01","60"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-04-02","57"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-04-03","54"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-04-04","54"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-04-05","56"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-04-06","56"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-04-07","59"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-04-08","69"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-04-09","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-04-10","61"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-04-11","61"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-04-12","62"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-04-13","62"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-04-14","56"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-04-15","54"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-04-16","55"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-04-17","56"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-04-18","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-04-19","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-04-20","63"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-04-21","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-04-22","56"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-04-23","59"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-04-24","57"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-04-25","60"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-04-26","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-04-27","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-04-28","59"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-04-29","56"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-04-30","57"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-05-01","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-05-02","59"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-05-03","59"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-05-04","60"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-05-05","59"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-05-06","61"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-05-07","59"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-05-08","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-05-09","59"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-05-10","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-05-11","61"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-05-12","64"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-05-13","61"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-05-14","60"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-05-15","59"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-05-16","61"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-05-17","63"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-05-18","62"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-05-19","61"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-05-20","61"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-05-21","64"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-05-22","63"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-05-23","63"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-05-24","61"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-05-25","62"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-05-26","63"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-05-27","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-05-28","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-05-29","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-05-30","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-05-31","64"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-06-01","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-06-02","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-06-03","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-06-04","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-06-05","63"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-06-06","64"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-06-07","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-06-08","64"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-06-09","64"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-06-10","64"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-06-11","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-06-12","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-06-13","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-06-14","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-06-15","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-06-16","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-06-17","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-06-18","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-06-19","64"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-06-20","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-06-21","64"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-06-22","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-06-23","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-06-24","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-06-25","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-06-26","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-06-27","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-06-28","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-06-29","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-06-30","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-07-01","69"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-07-02","71"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-07-03","71"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-07-04","72"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-07-05","71"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-07-06","71"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-07-07","70"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-07-08","70"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-07-09","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-07-10","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-07-11","73"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-07-12","71"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-07-13","71"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-07-14","72"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-07-15","73"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-07-16","75"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-07-17","77"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-07-18","73"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-07-19","75"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-07-20","76"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-07-21","73"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-07-22","71"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-07-23","73"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-07-24","72"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-07-25","72"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-07-26","71"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-07-27","71"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-07-28","70"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-07-29","72"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-07-30","72"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-07-31","71"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-08-01","70"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-08-02","71"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-08-03","70"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-08-04","70"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-08-05","70"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-08-06","69"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-08-07","71"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-08-08","72"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-08-09","74"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-08-10","76"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-08-11","75"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-08-12","74"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-08-13","74"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-08-14","74"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-08-15","76"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-08-16","74"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-08-17","72"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-08-18","71"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-08-19","73"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-08-20","71"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-08-21","70"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-08-22","70"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-08-23","70"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-08-24","71"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-08-25","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-08-26","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-08-27","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-08-28","71"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-08-29","69"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-08-30","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-08-31","69"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-09-01","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-09-02","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-09-03","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-09-04","72"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-09-05","73"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-09-06","75"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-09-07","72"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-09-08","70"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-09-09","69"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-09-10","69"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-09-11","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-09-12","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-09-13","69"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-09-14","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-09-15","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-09-16","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-09-17","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-09-18","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-09-19","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-09-20","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-09-21","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-09-22","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-09-23","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-09-24","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-09-25","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-09-26","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-09-27","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-09-28","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-09-29","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-09-30","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-10-01","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-10-02","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-10-03","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-10-04","64"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-10-05","64"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-10-06","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-10-07","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-10-08","44"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-10-09","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-10-10","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-10-11","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-10-12","69"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-10-13","71"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-10-14","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-10-15","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-10-16","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-10-17","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-10-18","72"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-10-19","69"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2003-10-20","73"
